18145       411.147         44436        4247       12718       17935
18147       396.744         20952        2861        6572        9959
18149       309.134         23363        2489        6367        9226
18151       308.939         34185        3741       10127       14530
18153       447.142         21475        2113        6138        8559
18155       220.633         10613         930        2558        3639
18157       499.806        172780       27207       30711       61916
18159       260.541         15936        1587        5589        7510
18161       161.224          7516         715        2445        3286
18163       233.475        179703       28296       40422       71957
18165       256.878         16212        2081        4511        6913
18167       403.313        107848       15922       21924       39569
18169       412.434         32888        3018        9819       13415
18171       364.681          8508         839        2896        3919
18173       384.815         59689        9086       19133       29609
18175       513.725         28262        2636        8206       11333
18177       401.740         68917        8322       16028       25575
18179       368.087         27636        2585        9999       13123
18181       505.125         24643        2563        6813        9902
18183       335.569         33292        3379       11357       15535
19001       569.271          7682        1127        2456        3759
19003       423.439          4029         565        1393        2082
19005       639.082         14330        2409        4072        6837
19007       497.292         12887        1813        4031        6096
19009       442.961          6119        1079        2135        3379
19011       716.265         26076        4672        8226       13690
19013       565.769        131090       32006       27382       63221
19015       571.569         26306        5517        7458       13984
19017       435.477         24276        5349        7199       13350
19019       571.020         20958        3966        5504       10137
19021       574.915         20260        2851        4895        8179
19023       580.131         14867        2163        4918        7457
19025       569.968          9670        1396        3466        5105
19027       569.437         20816        3305        6627       10435
19029       564.269         13956        1946        4755        7055
19031       579.436         18499        3578        5275        9386
19033       568.313         44151        9840       11583       22633
19035       576.906         12072        1676        4188        6186
19037       504.380         12439        2264        3739        6367
19039       431.167          9286        1463        2706        4405
19041       567.238         16667        2246        5870        8542
19043       778.539         18129        3236        5309        9098
19045       694.915         49116       10079       11249       22748
19047       714.190         17096        1985        4608        6862
19049       588.447         66135       15662       19288       37617
19051       502.188          8753         976        2721        3858
19053       531.881          8457        1201        2296        3703
19055       577.756         17764        2956        5688        9165
19057       416.123         40325        8178        9479       18713
19059       380.606         16667        3051        6743       10247
19061       608.305         93653       22774       23384       49037
19063       395.883         10302        1356        3121        4707
19065       730.811         20880        3666        5591        9813
19067       500.632         16303        3177        4371        7985
19069       581.972         10680        1490        3153        4915
19071       511.150          7441         959        2401        3554
19073       569.574          9336        1688        2819        4762
19075       501.858         12453        1847        4516        6766
19077       590.620         10954        1720        3603        5654
19079       576.751         15673        2715        4450        7589
19081       571.005         11341        1582        3972        5815
19083       569.307         17534        2774        5231        8423
19085       696.848         14928        2123        4892        7378
19087       434.328         20145        2897        5764        9286
19089       473.248          9566        1674        2611        4507
19091       434.352          9815        1251        3564        5033
19093       431.508          7089         792        2655        3590
19095       586.457         16355        3070        5193        8789
19097       636.039         19848        3837        5821       10204
19099       730.420         36842        7108       10556       18776
19101       435.510         16843        3702        3738        8001
19103       614.040        130882       49942       20993       75637
19105       575.621         20638        3779        5718       10011
19107       579.179         10511        1265        3385        4858
19109       972.720         15543        2529        5637        8505
19111       517.518         35862        6195        8762       15893
19113       716.880        211226       58481       48183      114664
19115       401.766         11387        1643        3060        4943
19117       430.593          8898        1236        2873        4297
19119       587.650         11581         917        5188        6336
19121       561.006         15679        2666        5336        8523
19123       570.863         22381        2606        7404       10494
19125       554.534         33309        5469       10940       17554
19127       572.501         40648        7623        9125       17700
19129       437.437         15059        2080        5050        7608
19131       469.133         10776        1879        3180        5360
19133       694.072          9243        1244        3115        4525
19135       433.715          7970        1053        2635        3844
19137       424.097         10740        1312        3431        4998
19139       437.469         42745        8284        9549       19086
19141       573.035         14398        1314        5735        7348
19143       398.684          6462         552        2528        3197
19145       534.942         15932        1801        4875        6968
19147       563.844          9421        1395        3079        4674
19149       862.893         24986        2878        9659       13057
19151       577.241          7310         962        2692        3831
19153       573.795        430640      119671       93421      228420
19155       950.280         93158       15341       24441       42226
19157       584.932         18914        4272        4936        9693
19159       535.498          5131         753        1820        2684
19161       575.012         10350        1269        3692        5158
19163       458.089        165224       40302       39083       84878
19165       590.779         12167        1649        4340        6270
19167       768.332         33704        2289       14761       17989
19169       572.818         89542       25085       19111       48910
19171       721.011         17767        3194        4968        8636
19173       531.902          6317         755        2108        3003
19175       423.645         12534        1920        3521        5768
19177       484.789          7570         843        2524        3526
19179       431.833         35625        5591        8710       14996
19181       569.827         46225       10371       14773       26916
19183       568.835         21704        3938        6170       10824
19185       525.437          6403         719        2069        2921
19187       715.619         38013        6293       10049       17239
19189       400.489         10866        1920        3437        5717
19191       689.868         21056        5238        5332       11217
19193       872.834        102172       16102       24627       42933
19195       400.123          7598        1523        2443        4216
19197       580.422         13229        1890        3790        5949
20001       500.303         13371        1398        3575        5314
20003       579.646          8102         665        2386        3277
20005       431.172         16924        1946        3977        6393
20007      1134.073          4861         281        1822        2209
20009       895.400         27674        1823        7766       10088
20011       635.471         15173        1306        4314        5918
20013       570.872          9984         850        2861        3960
20015      1429.863         65880        6489       18781       27051
20017       773.060          2790         313         964        1342
20019       638.881          3669         236        1552        1845
20021       587.568         21603        1959        6017        8386
20023      1019.887          2726         188        1172        1409
20025       974.632          2215         118         813         983
20027       645.301          8535         665        2831        3727
20029       715.342          9533         744        2856        3831
20031       626.947          8601         719        2990        3962
20033       788.298          1891         102         705         857
20035      1125.750         36311        3436        8016       12171
20037       589.756         39134        5064        8394       14404
20039       893.517          2961         178        1220        1460
20041       847.072         19754        1582        5905        8008
20043       393.405          7945         584        2601        3366
20045       455.871        110826       30089       14308       48231
20047       621.894          3037         208        1033        1308
20049       644.265          2882         160        1048        1259
20051       899.912         28452        2669        8311       11660
20053       715.847          6497         515        1933        2626
20055      1301.967         36776        3006        6155        9731
20057      1098.271         33848        2032        4994        7425
20059       571.756         25992        2829        7025       10658
20061       384.618         34362        2569        4116        7129
20063      1071.665          2695         149        1127        1328
20065       898.522          2597         185        1013        1265
20067       574.800          7829         427        1755        2311
20069       868.867          6006         257        1651        2011
20071       778.450          1247          83         523         639
20073      1143.300          6689         484        2146        2811
20075       996.508          2690         114         690         847
20077       801.269          6034         388        1950        2513
20079       539.754         34684        5006        8503       14540
20081       577.521          4256         228        1011        1300
20083       859.992          1916         124         845        1006
20085       656.217         13462        1489        3888        5727
20087       532.574         19126        2483        5112        8151
20089       909.781          3077         180        1204        1483
20091       473.375        544179      126324      133907      279753
20093       870.543          3977         224        1048        1325
20095       863.363          7858         594        2507        3281
20097       722.639          2553         111         855        1023
20099       645.295         21607        2234        5232        7919
20101       717.455          1750         104         684         831
20103       462.831         76227       10064       17387       29676
20105       719.396          3241         214        1168        1448
20107       594.059          9656         721        3377        4279
20109      1072.994          2756         149        1124        1348
20111       847.474         33690        4456        6354       11745
20113       898.274         29180        3183        8407       12443
20115       944.290         12660        1177        3928        5465
20117       900.183         10117        1060        3250        4578
20119       978.088          4575         206        1390        1675
20121       575.661         32787        3949        9839       14712
20123       701.792          6373         469        2216        2824
20125       643.527         35471        2557        8466       11623
20127       695.279          5923         586        1790        2568
20129       729.731          3233         145         970        1160
20131       717.427         10178         714        4066        5025
20133       571.472         16512        1464        4340        6151
20135      1074.750          3107         160        1216        1435
20137       878.134          5671         277        1808        2190
20139       705.518         16295        1730        4713        6894
20141       892.504          3858         231        1437        1753
20143       720.733          6091         424        2261        2866
20145       754.263          6973         567        1872        2602
20147       885.877          5642         296        2200        2611
20149       841.022         21604        2191        7451       10359
20151       735.045          9656         769        2824        3806
20153      1069.416          2519         160        1209        1448
20155      1255.346         64511        6670       15100       23448
20157       717.371          4980         370        1993        2484
20159       726.237         10083         668        2652        3567
20161       609.771         71115        8892        9817       20475
20163       890.533          5181         273        1999        2378
20165       717.763          3307         227        1177        1474
20167       886.260          6970         454        2544        3148
20169       720.225         55606        6084       13367       21206
20171       717.544          4936         232        1832        2159
20173       997.512        498365       66716      101319      180750
20175       639.497         22952        1491        3025        4743
20177       544.016        177934       33270       35349       73648
20179       895.957          2556         126        1186        1362
20181      1056.066          6010         340        2043        2537
20183       895.465          3853         295        1635        2014
20185       792.046          4437         303        1485        1884
20187       680.345          2235         132         580         742
20189       727.293          5724         215        1564        1853
20191      1181.941         24132        2039        6844        9494
20193      1074.687          7900         467        2832        3483
20195       889.478          3001         193        1211        1459
20197       794.302          7053         773        2358        3340
20199       913.652          1485          45         711         779
20201       894.756          5799         378        2136        2677
20203       718.568          2234         139         765         934
20205       570.418          9409         550        2747        3482
20207       497.820          3309         270        1063        1420
20209       151.600        157505       29346       15520       47467
21001       405.283         18656        1323        6637        8228
21003       344.338         19956        1349        6466        8085
21005       201.832         21421        2634        8242       11414
21007       246.659          8249         816        3161        4097
21009       487.541         42173        4275       13483       18473
21011       278.792         11591        1361        3082        4577
21013       359.000         28691        1720        7764        9714
21015       246.359        118811       15026       39082       57550
21017       289.719         19985        2791        5569        8791
21019       159.864         49542        6021       13591       20443
21021       180.169         28432        4281        8040       12928
21023       205.612          8488         705        2711        3522
21025       492.413         13878        1537        3991        5728
21027       567.172         20059        1960        6484        8765
21029       297.024         74319        8255       26210       36036
21031       426.088         12690         947        4428        5575
21033       344.791         12984        1260        4507        5972
21035       385.021         37191        4749       10367       16039
21037       151.308         90336       14658       25050       42471
21039       189.434          5104         432        2094        2599
21041       128.569         10811        1106        2588        3851
21043       409.496         27720        2276        7587       10267
21045       444.230         15955         767        5482        6438
21047       717.503         73955        7188       14108       22069
21049       252.463         35613        4706       10710       16193
21051       469.247         21730         752        5861        6762
21053       197.246         10272         547        3809        4454
21055       359.952          9315         617        3290        4036
21057       305.182          6856         459        2502        3061
21059       458.346         96656       14163       28907       45752
21061       302.883         12161         979        4135        5239
21063       234.315          7852         740        2000        2847
21065       253.078         14672        1108        4236        5538
21067       283.649        295803       69776       56890      136112
21069       348.542         14348        1348        4722        6250
21071       393.345         39451        4015       11993       16521
21073       207.747         49285       10717       11819       23840
21075       205.504          6813         774        1549        2381
21077       101.234          8589         749        2443        3334
21079       230.077         16912        1453        5904        7613
21081       257.965         24662        1910        7268        9551
21083       551.743         37121        3308       12671       16582
21085       496.698         25746        1959        8219       10564
21087       286.034         11258         832        4372        5331
21089       344.397         36910        4146       11546       16265
21091       187.652          8565        1244        2788        4292
21093       623.278        105543       13944       26970       43113
21095       465.828         29278        1372        9129       10744
21097       306.364         18846        2031        5435        7774
21099       412.086         18199        1730        5320        7261
21101       436.669         46250        6707       12159       19692
21103       286.276         15416        1828        4944        7142
21105       242.274          4902         449        1657        2157
21107       541.995         46920        4310       15277       20325
21109       345.201         13494         482        4889        5497
21111       380.416        741096      190824      143758      352778
21113       172.116         48586        6144       15474       23292
21115       261.953         23356        1250        8043        9560
21117       160.250        159720       24213       42958       71905
21119       351.518         16346        1245        4357        5756
21121       386.297         31883        1761        9885       12001
21123       261.519         14193        1278        4799        6359
21125       433.953         58849        3440       20592       24811
21127       415.595         15860        1045        4816        6037
21129       208.857          7887         444        2151        2663
21131       400.844         11310         400        4015        4487
21133       337.914         24519        1542        7293        9131
21135       482.836         13870         785        4363        5293
21137       334.095         24742        1865        7338        9555
21139       313.127          9519         887        3570        4642
21141       552.131         26835        2755        7778       10896
21143       213.840          8314        1045        2789        3959
21145       248.744         65565        9134       20774       31284
21147       426.803         18306         664        5012        5772
21149       252.474          9531         988        3381        4565
21151       437.293         82916       11793       23431       37318
21153       308.444         13333        1172        3824        5113
21155       343.008         19820        2679        5122        8108
21157       301.253         31448        3672       12322       16678
21159       229.605         12929         363        3503        3951
21161       240.128         17490        1970        4944        7212
21163       305.423         28602        3026        8660       12223
21165       203.585          6306         700        2010        2779
21167       248.797         21331        2395        7740       10579
21169       289.645         10099         976        3491        4616
21171       329.373         10963         601        4278        4991
21173       197.366         26499        3158        7856       11437
21175       381.127         13923        1006        3628        4766
21177       467.079         31499        3272        9393       13046
21179       417.512         43437        6434       13430       20761
21181       195.171          7135         787        1957        2837
21183       587.274         23842        2080        7942       10398
21185       187.218         60316       10268       20469       32838
21187       351.103         10841        1062        3745        4997
21189       197.407          4755         256        1474        1757
21191       277.157         14877        1164        4604        6006
21193       339.670         28712        2136        8158       10566
21195       786.833         65024        4277       19740       24637
21197       178.979         12613        1272        3513        4952
21199       658.408         63063        4208       22900       28015
21201        99.911          2282         222         759        1013
21203       316.545         17056         915        5609        6686
21205       279.795         23333        3295        5174        8829
21207       253.657         17565        1093        6863        8171
21209       281.766         47173        7713       15052       24159
21211       379.636         42074        6276       13196       20563
21213       234.204         17327        2144        5077        7524
21215       186.677         17061        1921        7196        9509
21217       266.327         24512        2553        8320       11301
21219       374.496         12460        1042        3612        4771
21221       441.433         14339        1587        4928        6740
21223       151.648          8809         879        2771        3786
21225       342.849         15007        1331        4701        6209
21227       541.600        113792       16966       28673       48416
21229       297.266         11717        1420        4013        5621
21231       458.170         20813        1431        6370        7988
21233       331.943         13621        1240        4397        5804
21235       437.830         35637        2067       11312       13765
21237       222.171          7355         753        1804        2634
21239       188.784         24939        4958        7697       13547
22001       655.119         61773        5638       21159       27386
22003       761.847         25764        2106        6867        9245
22005       289.981        107215       16471       36135       54663
22007       338.658         23421        3931        6714       10904
22009       832.434         42073        5032       11163       16581
22011      1157.342         35654        2393       12238       15078
22013       811.268         14353        3129        3756        7005
22015       840.057        116979       12638       35451       49818
22017       878.539        254969       53448       48977      105737
22019      1063.659        192768       26293       54182       83773
22021       529.425         10132         788        3822        4692
22023      1284.887          6839         323        3256        3692
22025       708.030         10407        1322        3479        4856
22027       754.878         17195        2717        3585        6421
22029       696.920         20822        3272        5474        8869
22031       875.579         26656        5163        8067       13497
22033       455.374        440171      102711       84620      196332
22035       420.704          7759        1838        1059        2939
22037       453.410         20267        4235        5569       10042
22039       662.378         33984        4208       10357       14879
22041       624.585         20767        2506        6514        9162
22043       643.026         22309        1181        7406        8819
22045       574.111         73240       10698       20903       32454
22047       618.627         33387        8324        7320       16043
22049       569.183         16274        2139        5169        7464
22051       295.632        432552       73540      100292      181388
22053       651.328         31594        3080       10775       14277
22055       268.720        221578       32726       68191      105599
22057      1068.214         96318        8423       31958       41644
22059       624.684         14890         605        5835        6568
22061       471.742         46735        7102       10761       18664
22063       648.169        128026        6950       48797       57700
22065       624.437         12093        2744        1927        4732
22067       794.934         27979        5155        6502       11852
22069      1252.250         39566        7143        8965       16617
22071       169.423        343829      133833       24267      165619
22073       610.406        153720       24420       41712       67987
22075       779.911         23042        3347        6900       10572
22077       557.346         22802        4764        6789       11761
22079      1317.962        131613       18318       36814       56838
22081       389.090          9091        1938        2391        4422
22083       559.043         20725        3157        6286        9596
22085       866.659         24233        1703        7877        9785
22087       377.517         35897        4957       10232       15807
22089       279.083         52780        8558       16620       26190
22091       408.403         11203        3353        2497        5964
22093       241.537         22102        6418        5456       12085
22095       213.071         45924       12658        7569       20740
22097       923.879         83384       17208       21966       39970
22099       737.648         52160        8266       16872       25749
22101       555.379         54650        8050       14353       22871
22103       845.551        233740       27716       90914      124389
22105       791.275        121097       16869       33933       52381
22107       602.784          5252        1329        1180        2543
22109      1231.815        111860       10664       31900       43893
22111       876.988         22721        2691        7972       10894
22113      1173.199         57999        4745       19807       25253
22115      1327.910         52334        2665       13471       16633
22117       669.525         47168        5690       12552       18622
22119       593.030         41207        6259       11538       18140
22121       192.394         23788        5382        6926       12710
22123       359.646         11604         715        3970        4759
22125       403.214         15625        2247        3390        5798
22127       950.086         15313        1643        4605        6368
23001       467.927        107702       22975       28189       55340
23003      6671.330         71870       13377       19419       34963
23005       835.241        281674      102935       57697      171249
23007      1696.609         30768        7001        7900       16382
23009      1586.893         54418       16107       13682       31983
23011       867.524        122151       29296       31753       65999
23013       365.134         39736       12440        9148       23021
23015       455.818         34457       10241        9727       21432
23017      2076.840         57833       12172       16214       31094
23019      3397.362        153923       32832       41601       80228
23021      3960.856         17535        3098        5403        9144
23023       253.695         35293       10679        9304       21596
23025      3924.403         52228        9092       14998       25968
23027       729.918         38786       10442       10378       22630
23029      2562.660         32856        6358        9037       16559
23031       990.713        197131       55828       50388      113962
24001       424.158         75087        6665       20025       27804
24003       414.902        537656      116074      114509      242939
24005       598.302        805029      189437      131009      335017
24009       213.152         88737       16669       24680       43445
24011       319.419         33066        3747        8999       13282
24013       447.595        167134       24314       55593       84879
24015       346.273        101108       12651       27579       42309
24017       457.749        146551       46063       24163       72480
24019       540.765         32618        5695        7938       14034
24021       660.221        233385       51891       56472      114962
24023       647.103         30097        2252       10189       12905
24025       437.089        244826       43803       74261      124224
24027       250.741        287085       93808       44792      146401
24029       277.030         20197        4178        4598        9166
24031       491.254        971777      309761       82985      408300
24033       482.691        863420      313627       29290      351091
24035       371.908         47798        7316       16211       24633
24037       357.180        105151       15786       26889       45169
24039       319.723         26470        3484        5056        8768
24041       268.538         37782        7865       10098       18731
24043       457.780        147430       19193       38842       60731
24045       374.444         98733       16327       20832       38722
24047       468.281         51454        8783       15910       25571
24510        80.944        620961      178562       22726      208980
25001       393.723        215888       71632       53842      132667
25003       926.825        131219       43540       16799       64507
25005       553.096        548285      127619      104775      246068
25007       103.245         16535        8338        2474       11434
25009       492.563        743159      220027      135405      376140
25011       699.319         71372       24369       10327       37987
25013       617.140        463490      110313       78230      200220
25015       527.255        158080       54572       22089       82329
25017       817.817       1503085      508919      216163      767337
25019        44.970         10172        4144        1892        6404
25021       396.105        670850      219129      119171      357781
25023       659.075        494919      133828      114722      264168
25025        58.154        722023      241212       50042      303517
25027      1510.770        798552      197126      157138      380972
26001       674.585         10942        1732        4201        6179
26003       915.070          9601        1663        2585        4513
26005       825.231        111408       17932       33812       55153
26007       571.860         29598        4877        9090       14688
26009       475.703         23580        4448        8469       13572
26011       363.191         15899        2238        4704        7457
26013       898.257          8860        1156        2158        3486
26015       553.092         59173        9109       19197       30265
26017       442.302        107771       21641       28327       52932
26019       319.704         17525        4108        5539       10221
26021       567.747        156813       29496       38646       71882
26023       506.369         45248        4740       11025       16490
26025       706.233        136146       24154       31489       58786
26027       490.062         52293        7270       14241       23272
26029       416.339         25949        5137        8674       14567
26031       715.264         26152        4302        8680       13647
26033      1558.420         38520        5378        9120       15434
26035       564.315         30926        4250        8507       13385
26037       566.408         75382       16490       21635       40564
26039       556.280         14074        2110        4354        6833
26041      1171.096         37069        6431       11112       18467
26043       761.400         26168        3923        8580       13140
26045       575.175        107759       24534       27608       55686
26047       467.494         32694        6972       10616       18774
26049       636.977        425790      102744       84174      196135
26051       501.779         25692        3794        8124       12472
26053      1101.849         16427        2925        4019        7313
26055       464.331         86986       20964       27412       51460
26057       568.464         42476        5665        9878       16442
26059       598.133         46688        4799       14094       19880
26061      1009.099         36628        6018        8475       15623
26063       835.706         33118        4579       10629       15848
26065       556.120        280895       81266       44354      133478
26067       571.304         63905        8206       16374       26364
26069       549.096         25887        4344        8344       13349
26071      1166.149         11817        2004        3675        5910
26073       572.677         70311       11404       12338       25344
26075       701.666        160248       25795       39793       69567
26077       561.658        250331       67142       51031      125966
26079       559.865         17153        2279        6213        8920
26081       846.948        602622      138567      147959      306270
26083       540.112          2156         527         814        1429
26085       567.370         11539        1939        3159        5328
26087       643.014         88319       12734       30037       45126
26089       347.171         21708        6774        7239       14757
26091       749.555         99892       16750       26428       45895
26093       565.254        180967       34378       65665      105577
26095       899.078          6631         681        1756        2576
26097      1021.569         11113        2085        3740        6088
26099       479.223        840978      176238      224589      418773
26101       542.149         24733        4979        6915       12598
26103      1808.401         67077       16042       14646       32897
26105       495.073         28705        5281        8505       14658
26107       555.071         42798        5827       10305       17149
26109      1044.079         24029        3539        6704       10765
26111       516.253         83629       15655       23877       42379
26113       564.726         14849        1565        5386        7301
26115       549.394        152021       26859       43255       74101
26117       705.399         63342        7874       16907       26556
26119       546.663          9765        1286        3498        5008
26121       499.246        172188       36640       35962       77114
26123       813.204         48460        6212       15174       22605
26125       867.663       1202362      342976      289127      663255
26127       512.071         26570        3973        7228       11903
26129       563.488         21699        3030        6827       10386
26131      1311.225          6780        1175        2069        3420
26133       566.391         23528        2705        7336       10597
26135       565.731          8640        1044        2843        4062
26137       514.971         24164        3556        8266       12529
26139       563.467        263801       46276       90456      145405
26141       658.719         13376        2400        4486        7215
26143       519.636         24449        4287        8141       13036
26145       800.114        200169       44395       45469       94198
26147       721.170        163040       24553       49067       77994
26149       500.591         61295        7529       14886       23765
26151       962.566         43114        4873       13446       19243
26153      1171.358          8485        1369        2556        4151
26155       530.668         70648       12547       19232       34044
26157       803.127         55729        7493       17421       26157
26159       607.474         76258       13258       17890       33213
26161       705.965        344791      128025       50335      187201
26163       612.080       1820584      517842      228908      775450
26165       565.002         32735        4436       10000       15279
27001      1821.663         16202        3134        5516        9185
27003       423.010        330844       75499       93341      184084
27005      1315.203         32504        5208       10880       17090
27007      2504.940         44442        8688       10783       21316
27009       408.301         38451        5640       12872       19911
27011       499.022          5269         921        1607        2729
27013       747.844         64013       14428       15667       33256
27015       611.090         25893        3763        8708       13663
27017       861.381         35386        8460        8160       18059
27019       354.325         91042       21508       29057       55102
27021      2021.542         28567        4949        9982       15885
27023       581.122         12441        1978        3764        6182
27025       414.862         53887        9279       18441       30009
27027      1045.366         58999       12974       13549       29108
27029       998.940          8695        1100        2925        4225
27031      1452.277          5176        1912        1156        3360
27033       638.610         11687        1678        3679        5697
27035       999.095         62500       10982       22287       35568
27037       562.168        398552      110251       99624      228659
27039       439.276         20087        3102        6527       10564
27041       637.300         36009        6227       13966       21623
27043       712.476         14553        2153        4659        7355
27045       861.300         20866        3872        6271       10976
27047       707.087         31255        6041        8808       15929
27049       756.838         46183        9446       14041       25538
27051       548.160          6018        1104        2063        3453
27053       553.591       1152425      429283      191768      672644
27055       552.058         19027        4145        5616       10515
27057       925.675         20428        3432        7269       11423
27059       435.794         37816        5656       13635       20875
27061      2667.722         45058        9015       12920       23650
27063       702.982         10266        1492        3609        5453
27065       521.586         16239        2327        5230        8125
27067       796.785         42239        7266       12785       21648
27069      1098.804          4552         823        1349        2363
27071      3104.070         13311        2306        3569        6313
27073       765.021          7259        1301        2294        3835
27075      2109.292         10866        3077        2932        6472
27077      1297.869          4045         553        1540        2230
27079       448.760         27703        4623        9182       14867
27081       536.757          5896         860        1930        3002
27083       714.559         25857        3825        7256       12129
27085       491.471         36651        4978       12155       18684
27087       557.878          5413         930         991        2074
27089      1775.068          9439        1225        3208        4794
27091       712.347         20840        2733        7062       10469
27093       608.178         23300        3192        8103       12198
27095       572.310         26097        3709        8340       12948
27097      1125.062         33198        3637       12925       17534
27099       711.329         39163        7444        8826       17587
27101       704.702          8725        1295        2974        4642
27103       448.494         32727        7886        8436       17914
27105       715.106         21378        2733        5299        8592
27107       872.789          6852        1264        1699        3232
27109       653.349        144248       36266       35668       79277
27111      1972.068         57303        9339       20939       32284
27113       616.570         13930        2146        4000        6671
27115      1411.289         29750        4580        8191       13729
27117       465.055          9596        1127        3338        4779
27119      1971.128         31600        4712        8979       14698
27121       669.713         10995        2106        3793        6294
27123       152.212        508640      176929       70778      269161
27125       432.407          4089         540        1141        1871
27127       878.572         16059        1887        5137        7566
27129       982.906         15730        2117        4890        7563
27131       495.684         64142       14437       15429       32217
27133       482.455          9687        1373        3091        4807
27135      1671.602         15629        1856        5451        7767
27137      6247.401        200226       57769       44631      111260
27139       356.476        129928       28502       39948       74390
27141       432.917         88499       13299       31049       47938
27143       588.779         15226        1954        5193        7727
27145      1343.133        150642       25575       47618       78985
27147       429.645         36576        6239       11198       19040
27149       563.604          9726        2116        2800        5350
27151       742.083          9783        1679        2962        4968
27153       944.982         24895        2783        8485       11944
27155       573.902          3558         631        1050        1791
27157       522.982         21676        3866        6989       11764
27159       536.268         13843        1684        4837        6894
27161       423.356         19136        2838        5967        9579
27163       384.282        238136       67086       64429      142843
27165       434.947         11211        1814        2768        4971
27167       750.957          6576         893        2129        3279
27169       626.206         51461       11366       12122       25852
27171       661.457        124700       20336       43274       69154
27173       759.101         10438        1524        3382        5253
28001       462.407         32297        6921        5125       12214
28003       400.038         37057        2684       11817       14781
28005       730.100         13131        2688        4282        7033
28007       734.982         19564        2847        4288        7242
28009       406.616          8729        1713        2240        3996
28011       876.573         34145        8410        4251       12831
28013       586.573         14962        1884        4360        6339
28015       628.243         10597        1648        3774        5470
28017       501.779         17392        3649        4127        7890
28019       418.177          8547        1198        2763        4020
28021       487.406          9604        2523         414        2954
